block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
P,total,ssp585,2150,median_vs_lit,BRICK 2.0,0.9783901661415715,x lit median,,"BRICK 2.0 202.83 cm vs the same lit median 207.31; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,total,ssp585,2150,median_vs_lit_delta,L14 vs BRICK 2.0,0.034961191995917296,|ratio-1| diff,,L14 0.943x vs BRICK 2.0 0.978x of the lit median; closer to 1 is better,WORSE
P,total,ssp585,2150,spread_vs_lit_ALL,L14,0.3653546938197778,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 0.532 => the classification is worth 1.46x here,
P,total,ssp585,2150,spread_vs_lit,L14,0.5320525882936175,x lit spread,,"ours 147.38 cm vs model-based lit 77.93-414.71 (median 277.00, n=4); ALL comparators 77.93-631.59; ⚠ THE COMPARATORS DO NOT AGREE -- scored one at a time they give 2xin/2xlow and the median's 'in' is not a majority, so the median is not a summary here; verdict CAPPED at WARN",WARN
P,total,ssp585,2300,median_joint,L14,461.72141722947015,cm,,mean 476.33 cm,
P,total,ssp585,2300,spread_joint,L14,385.073948612277,cm,,p5-p95,
P,total,ssp585,2300,median_fixed,BRICK 2.0,482.39538942463446,cm,,spread 363.51 cm (parameter only),
P,total,ssp585,2300,median_vs_lit,L14,0.45445830538929705,x lit median,,"ours 461.72 cm vs lit 1015.98-1015.98 (median 1015.98), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,total,ssp585,2300,median_vs_lit,BRICK 2.0,0.4748070655266471,x lit median,,"BRICK 2.0 482.40 cm vs the same lit median 1015.98; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,total,ssp585,2300,median_vs_lit_delta,L14 vs BRICK 2.0,0.020348760137350097,|ratio-1| diff,,L14 0.454x vs BRICK 2.0 0.475x of the lit median; closer to 1 is better,WORSE
P,total,ssp585,2300,spread_vs_lit,L14,0.27922147492931365,x lit spread,,"ours 385.07 cm vs model-based lit 1379.10-1379.10 (median 1379.10, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
S,ais,ssp585/ssp126,2100,separation,L14,8.17201678765733,x,,FACTS 0.63-3.20 (n=5); MAGICC-SLR 10.69-10.69 (n=1),PASS
S,ais,ssp585/ssp126,2150,separation,L14,14.116667162072828,x,,FACTS 0.48-7.55 (n=4); MAGICC-SLR 28.79-28.79 (n=1),PASS
S,ais,ssp585/ssp126,2300,separation,L14,21.88600422694715,x,,MAGICC-SLR 81.77-81.77 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,glaciers,ssp585/ssp126,2100,separation,L14,1.8118894356732365,x,,FACTS 1.73-1.92 (n=2); MAGICC-SLR 1.46-1.46 (n=1),PASS
S,glaciers,ssp585/ssp126,2150,separation,L14,2.277128970043679,x,,FACTS 2.37-2.37 (n=1); MAGICC-SLR 1.79-1.79 (n=1),PASS
S,glaciers,ssp585/ssp126,2300,separation,L14,2.2883925116750214,x,,MAGICC-SLR 2.11-2.11 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,gis,ssp585/ssp126,2100,separation,L14,2.1356478188043364,x,,FACTS 1.55-2.33 (n=3); MAGICC-SLR 2.11-2.11 (n=1),PASS
S,gis,ssp585/ssp126,2150,separation,L14,3.5589840203711005,x,,FACTS 1.72-2.07 (n=2); MAGICC-SLR 3.48-3.48 (n=1); 0.08 outside the bracket = 5% of its own range,PASS(edge)
S,gis,ssp585/ssp126,2300,separation,L14,5.015867798415793,x,,MAGICC-SLR 7.54-7.54 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,te,ssp585/ssp126,2100,separation,L14,1.968526846598024,x,,FACTS 2.05-2.05 (n=1); MAGICC-SLR 2.51-2.51 (n=1); 0.08 outside the bracket = 18% of its own range,PASS(edge)
S,te,ssp585/ssp126,2150,separation,L14,2.90614726537408,x,,FACTS 2.99-2.99 (n=1); MAGICC-SLR 3.94-3.94 (n=1); 0.08 outside the bracket = 9% of its own range,PASS(edge)
S,te,ssp585/ssp126,2300,separation,L14,4.459853753656676,x,,MAGICC-SLR 6.18-6.18 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
S,lws,ssp585/ssp126,2100,separation,L14,1.0,x,,FACTS 0.99-0.99 (n=1); MAGICC-SLR 1.00-1.00 (n=1),PASS
S,lws,ssp585/ssp126,2150,separation,L14,1.0,x,,FACTS 1.03-1.03 (n=1); MAGICC-SLR 1.00-1.00 (n=1),PASS
S,lws,ssp585/ssp126,2300,separation,L14,1.0,x,,MAGICC-SLR 1.00-1.00 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],PASS
S,total,ssp585/ssp126,2100,separation,L14,2.692721568812076,x,,FACTS 1.63-2.23 (n=7); MAGICC-SLR 2.75-2.75 (n=1),PASS
S,total,ssp585/ssp126,2150,separation,L14,4.381107611244078,x,,FACTS 1.94-4.15 (n=4); MAGICC-SLR 5.72-5.72 (n=1),PASS
S,total,ssp585/ssp126,2300,separation,L14,7.16505287141287,x,,MAGICC-SLR 15.28-15.28 (n=1)  [NO UPPER COMPARATOR AT THIS HORIZON],WARN
V,total,ssp126,2100,component-error sum vs total error,L14 vs BRICK 2.0,-0.2529381504304451,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L14 0.918 vs BRICK 2.0 1.171; TOTAL error 0.168 vs 0.049; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,total,ssp126,2150,component-error sum vs total error,L14 vs BRICK 2.0,-0.05419864349803927,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L14 1.405 vs BRICK 2.0 1.459; TOTAL error 0.325 vs 0.166; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,total,ssp126,2300,component-error sum vs total error,L14 vs BRICK 2.0,-0.7180390480154719,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L14 1.500 vs BRICK 2.0 2.218; TOTAL error 0.031 vs 0.371,BETTER
V,total,ssp245,2100,component-error sum vs total error,L14 vs BRICK 2.0,-1.4681077577132953,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L14 0.938 vs BRICK 2.0 2.406; TOTAL error 0.160 vs 0.325,BETTER
V,total,ssp245,2150,component-error sum vs total error,L14 vs BRICK 2.0,-1.2083311714813718,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L14 1.297 vs BRICK 2.0 2.505; TOTAL error 0.231 vs 0.482,BETTER
V,total,ssp245,2300,component-error sum vs total error,L14 vs BRICK 2.0,-1.61132182923642,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L14 1.059 vs BRICK 2.0 2.670; TOTAL error 0.128 vs 0.700,BETTER
V,total,ssp585,2100,component-error sum vs total error,L14 vs BRICK 2.0,-1.3837998914923157,sum |ratio-1| diff,,sum over 5 components of |ratio-1|: L14 1.726 vs BRICK 2.0 3.110; TOTAL error 0.164 vs 0.318,BETTER
V,total,ssp585,2150,component-error sum vs total error,L14 vs BRICK 2.0,-0.38454625561650857,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L14 0.456 vs BRICK 2.0 0.841; TOTAL error 0.057 vs 0.022; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,total,ssp585,2300,component-error sum vs total error,L14 vs BRICK 2.0,-0.19275362575335464,sum |ratio-1| diff,,"sum over 5 components of |ratio-1|: L14 0.929 vs BRICK 2.0 1.122; TOTAL error 0.546 vs 0.525; ⚠ BRICK 2.0's total is closer DESPITE larger component errors -- CANCELLATION, not skill",CANCELLATION
V,ais,,,hindcast,L14,,,,worst cell: hindcast/full  = 0.0308 cm,PASS
V,ais,,,rate/accel,L14,,,,worst cell: rate/1993-2026  = 0.0317 cm/yr,UNRESOLVED
V,ais,,,projection,L14,,,,worst cell: median_vs_lit ssp126@2300 = 1.46 x lit median,WARN
V,ais,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2300 = 21.9 x,WARN
V,glaciers,,,hindcast,L14,,,,worst cell: hindcast/1920-1949  = 0.589 cm,WARN
V,glaciers,,,rate/accel,L14,,,,worst cell: accel/1900-2026  = -0.0001 cm/yr2,WARN
V,glaciers,,,projection,L14,,,,worst cell: median_vs_lit ssp126@2100 = 0.836 x lit median,WARN
V,glaciers,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2300 = 2.29 x,WARN
V,gis,,,hindcast,L14,,,,worst cell: hindcast/full  = 0.059 cm,PASS
V,gis,,,rate/accel,L14,,,,worst cell: rate/1993-2026  = 0.0658 cm/yr,UNRESOLVED
V,gis,,,projection,L14,,,,worst cell: spread_vs_lit ssp126@2100 = 0.489 x lit spread,FAIL
V,gis,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2300 = 5.02 x,WARN
V,te,,,hindcast,L14,,,,worst cell: hindcast/1920-1949  = 0.448 cm,WARN
V,te,,,rate/accel,L14,,,,worst cell: rate/1993-2026  = 0.147 cm/yr,FAIL
V,te,,,projection,L14,,,,worst cell: median_vs_lit ssp126@2300 = 1.32 x lit median,WARN
V,te,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2300 = 4.46 x,WARN
V,lws,,,projection,L14,,,,worst cell: median_vs_lit ssp126@2100 = 0.865 x lit median,WARN
V,lws,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2100 = 1 x,PASS
V,total,,,hindcast,L14,,,,worst cell: hindcast/full  = 0.692 cm,PASS
V,total,,,rate/accel,L14,,,,worst cell: rate/1993-2026  = 0.337 cm/yr,UNRESOLVED
V,total,,,projection,L14,,,,worst cell: median_vs_lit ssp126@2100 = 0.832 x lit median,WARN
V,total,,,separation,L14,,,,worst cell: separation ssp585/ssp126@2300 = 7.17 x,WARN
